school_name,Student ID,student_name,gender,grade,reading_score,math_score,School ID,type,size,budget,reading_pass_flag,math_pass_flag,pass_overall_flag,Spending,Spending Category
Ford High School,35013,Michael Walter,M,10th,70,89,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35014,Derrick Miller,M,12th,93,88,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35015,Brian Booth,M,10th,77,74,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35016,Janice James,F,10th,81,56,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35017,Olivia Cooper,F,12th,94,72,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35018,Thomas Johnson,M,9th,67,56,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35019,Randy Jordan,M,11th,68,87,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35020,Jeffery Hughes,M,10th,98,97,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35021,Anna Davenport,F,9th,72,64,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35022,Matthew Smith,M,9th,81,99,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35023,Cynthia Gill,F,11th,92,64,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35024,Dylan Brown,M,12th,77,72,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35025,Eric Jones,M,9th,76,71,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35026,Amber Sanchez,F,9th,78,69,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35027,Kenneth Jackson,M,10th,96,60,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35028,Kerry Garcia,M,10th,74,57,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35029,Bobby Medina,M,12th,67,94,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35030,David Fuller,M,11th,94,72,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35031,Mark Harvey,M,12th,94,69,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35032,Brian Thompson,M,9th,82,89,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35033,Tina Johnson,F,9th,74,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35034,Hannah Wright,F,12th,86,58,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35035,Mackenzie Hodges,F,12th,72,86,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35036,Michael Chambers,M,9th,89,71,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35037,Timothy Mcmillan,M,10th,75,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35038,Amy Wolf,F,12th,96,83,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35039,Nathaniel Potter,M,11th,88,86,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35040,Darlene Medina,F,10th,83,66,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35041,Jeffery Robinson,M,11th,99,56,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35042,Sally Perez,F,11th,78,77,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35043,Austin Hanna,M,12th,81,74,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35044,Shelby Mcintyre,F,9th,90,59,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35045,Kaitlin Duke,F,12th,81,62,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35046,Ashley Brown,F,11th,73,61,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35047,Justin Aguilar,M,10th,97,63,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35048,Veronica Bates,F,9th,78,76,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35049,Richard Lawrence,M,9th,86,60,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35050,Darren Barber,M,12th,76,61,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35051,Keith Martin,M,9th,88,88,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35052,Wesley Dougherty,M,10th,88,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35053,Danielle Marshall,F,11th,66,86,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35054,Colleen Hurst,F,9th,68,64,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35055,Angelica Murphy,F,12th,89,88,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35056,Kenneth Rodriguez,M,11th,95,77,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35057,Morgan Mata,F,12th,74,65,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35058,Brian Mitchell,M,10th,94,70,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35059,Caitlin Chaney,F,12th,78,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35060,Kevin English,M,9th,72,78,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35061,Benjamin Singh,M,12th,95,60,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35062,Angelica Carroll,F,12th,64,61,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35063,Juan Foster,M,12th,93,89,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35064,Jared Wright,M,10th,72,57,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35065,Bradley White,M,10th,65,80,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35066,Kevin Woods,M,12th,85,83,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35067,Patricia Garner,F,10th,94,63,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35068,Jessica Butler,F,9th,94,78,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35069,Amanda Washington,F,12th,92,95,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35070,Joseph Morris,M,12th,67,59,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35071,Brent Smith,M,11th,80,65,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35072,Nicole Smith,F,11th,93,69,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35073,Charles Sellers,M,12th,74,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35074,Mark Mccormick,M,10th,97,90,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35075,Luis Diaz,M,10th,64,81,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35076,Jordan Richardson,M,11th,96,94,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35077,Donald Mitchell,M,9th,96,65,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35078,Tony Bennett,M,9th,95,64,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35079,Jason Lamb,M,11th,84,63,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35080,Matthew Harper,M,10th,77,70,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35081,Karen Kerr,F,11th,68,88,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35082,Brandi Camacho,F,10th,82,58,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35083,Lauren Moran,F,9th,66,67,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35084,Chad Frank,M,10th,73,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35085,Brittney Richard,F,12th,72,74,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35086,Dr. Jenna Arellano MD,F,9th,96,80,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35087,Joshua Hart,M,10th,69,96,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35088,Laura Barber,F,11th,69,97,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35089,Holly Adams MD,F,9th,86,77,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35090,Jennifer Martinez,F,10th,71,61,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35091,Samantha Payne,F,9th,89,79,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35092,Eric Rose,M,10th,84,67,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35093,Vanessa Brooks,F,10th,67,70,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35094,Sharon Kelly,F,9th,72,72,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35095,Melissa Joyce,F,11th,77,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35096,John Peterson,M,9th,68,80,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35097,Paul Jensen,M,9th,88,63,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35098,Tammy Blake,F,10th,89,71,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35099,Veronica Lopez,F,10th,72,67,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35100,Hayden Reid,M,12th,74,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35101,Amanda Hicks,F,10th,64,95,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35102,Amanda Barry,F,12th,65,76,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35103,Melissa Barnett PhD,F,10th,72,76,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35104,Cory Johns,M,10th,70,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35105,Anthony Williams,M,12th,76,79,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35106,Maria Scott,F,10th,75,59,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35107,Tara Mcintosh,F,9th,65,66,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35108,Amanda Mata,F,9th,79,70,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35109,Jessica Gallagher,F,11th,93,66,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35110,Melissa King,F,11th,71,81,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35111,Krista Lamb,F,10th,80,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35112,Ellen Chambers,F,9th,92,66,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35113,Bernard Payne,M,12th,83,84,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35114,Brenda Stevens,F,10th,65,89,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35115,Roger Clark,M,10th,72,61,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35116,Jamie Arnold,F,11th,71,71,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35117,Kelly Mitchell,F,11th,75,95,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35118,Nancy Peterson,F,11th,69,97,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35119,Diana Cummings,F,10th,67,91,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35120,Timothy Mckay,M,9th,99,88,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35121,Melissa Greene,F,10th,69,61,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35122,Shannon Williams,F,12th,82,92,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35123,Michael Adams,M,12th,66,91,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35124,Timothy Fleming,M,9th,79,93,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35125,Megan Gilmore,F,9th,74,70,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35126,John Lang,M,12th,82,58,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35127,Brianna Stewart,F,10th,97,99,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35128,Jacqueline Davis,F,11th,77,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35129,Gregory Vasquez,M,10th,93,82,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35130,Jessica Brown,F,9th,79,73,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35131,David Hamilton,M,11th,89,76,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35132,Aaron Oliver,M,9th,68,98,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35133,Edward Harris,M,10th,85,69,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35134,Dale Bennett,M,9th,78,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35135,Jennifer Howard,F,12th,82,93,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35136,George Caldwell,M,12th,90,67,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35137,Tyler Hudson,M,10th,68,97,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35138,Frederick Watkins,M,10th,72,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35139,David Ryan,M,9th,68,99,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35140,Susan Frazier,F,10th,93,90,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35141,Ashley Moreno,F,9th,95,79,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35142,Kimberly Gutierrez,F,9th,80,78,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35143,Andrea Hicks,F,10th,86,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35144,Kevin Hernandez,M,11th,69,57,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35145,Lisa Austin,F,10th,65,68,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35146,Melissa Logan,F,9th,67,67,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35147,Frederick Marquez,M,10th,78,72,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35148,Timothy Stark,M,10th,85,61,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35149,Lindsay Taylor,F,10th,67,58,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35150,Heather Leonard,F,12th,77,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35151,John Perry,M,9th,92,86,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35152,Joseph Lin,M,9th,71,83,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35153,Dustin Mckenzie,M,9th,95,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35154,Brenda Tran,F,9th,73,65,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35155,Brenda Brown DDS,F,11th,63,90,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35156,Sharon Gordon,F,11th,85,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35157,Patrick Turner,M,12th,64,74,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35158,Melissa Thompson,F,9th,70,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35159,James Turner,M,9th,93,92,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35160,Richard Parker,M,11th,73,78,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35161,Gregory Kent,M,9th,94,93,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35162,Austin Maxwell,M,12th,76,95,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35163,Karen Morgan,F,9th,82,58,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35164,Johnny Barnett,M,11th,66,78,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35165,Corey Lee,M,10th,87,77,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35166,Ricky Robinson,M,10th,85,85,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35167,Alicia Palmer MD,F,11th,83,68,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35168,Jaime Singh,F,12th,63,88,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35169,Anthony Underwood,M,10th,85,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35170,Paul Herrera,M,12th,67,70,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35171,Kathryn Velez,F,11th,79,82,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35172,Christopher Williams,M,10th,64,96,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35173,Valerie Pollard,F,11th,77,92,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35174,Ralph Thompson,M,11th,80,84,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35175,Priscilla Jones,F,9th,65,91,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35176,Melanie Thomas,F,11th,92,69,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35177,Randall Terry,M,12th,70,97,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35178,David Wood,M,10th,90,90,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35179,Jerry Lawrence,M,10th,80,62,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35180,Christy Moses,F,10th,95,64,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35181,Patrick Coleman,M,9th,80,89,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35182,Alexandria Myers,F,10th,86,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35183,Jacob Garcia,M,10th,63,97,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35184,Zachary Ayala,M,10th,63,90,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35185,Katrina Coffey,F,12th,80,93,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35186,Joseph Pruitt,M,10th,68,69,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35187,Madison Coleman,F,12th,69,89,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35188,Jerry Friedman,M,12th,67,64,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35189,Jeffery Jackson,M,9th,73,91,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35190,Kristin Luna,F,9th,82,98,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35191,Kimberly Cox,F,9th,92,62,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35192,Tina Bell,F,10th,96,67,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35193,Anthony White,M,9th,63,61,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35194,Bianca Jones,F,12th,96,90,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35195,Matthew Sweeney,M,10th,78,71,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35196,Christina Marshall,F,9th,71,65,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35197,Jessica Todd,F,9th,87,96,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35198,Kristen Murphy,F,12th,86,99,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35199,Taylor Salazar,M,11th,84,68,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35200,Willie Skinner,M,12th,86,78,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35201,David Buck,M,10th,99,98,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35202,Donna Gomez,F,10th,84,95,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35203,Stephanie Sanchez,F,11th,80,99,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35204,Jordan Haney,F,10th,80,75,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35205,Amanda Marshall,F,9th,96,55,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35206,Brandon Wolfe,M,12th,83,89,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35207,John Barker,M,12th,86,73,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35208,Courtney Warner,F,11th,73,67,13,District,2739,1763916,1,0,0,644.0,$630-644
Ford High School,35209,Meghan Dean,F,10th,65,97,13,District,2739,1763916,0,1,0,644.0,$630-644
Ford High School,35210,Glenn Bell,M,10th,84,88,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35211,Carlos Bender,M,12th,83,81,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35212,Daniel Hicks,M,10th,97,87,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35213,Andrew Castro,M,9th,65,59,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35214,Sandra Harris,F,10th,69,61,13,District,2739,1763916,0,0,0,644.0,$630-644
Ford High School,35215,Adam Osborne,M,9th,92,94,13,District,2739,1763916,1,1,1,644.0,$630-644
Ford High School,35216,Jennifer Noble,F,12th,99,86,13,District,2739,1763916,1,1,1,644.0,$630-644
